method,query_id,origin,destination,distance_m,reachable,expanded_nodes,elapsed_ms,correct
bidirectional_dijkstra,3802,8274135021,444058647,13294.314000,True,69119,86.991928,True
bidirectional_dijkstra,3803,10916833756,5445827135,1959.042000,True,1388,1.305946,True
bidirectional_dijkstra,3804,4656695032,7892984332,2822.450000,True,5749,6.028948,True
bidirectional_dijkstra,3805,3130311623,1548515353,3366.206000,True,3392,3.502394,True
bidirectional_dijkstra,3806,10804032079,2490198500,4119.699000,True,5773,6.007824,True
bidirectional_dijkstra,3807,286968787,311888770,5619.692000,True,16497,18.496259,True
bidirectional_dijkstra,3808,3392710660,4316780317,11747.690000,True,57783,74.316479,True
bidirectional_dijkstra,3809,10828024155,2102009665,1704.485000,True,1310,1.368572,True
bidirectional_dijkstra,3810,7134786678,1725588292,4527.701000,True,8651,9.111867,True
bidirectional_dijkstra,3811,3570147015,12111398076,1849.192000,True,1076,1.057744,True
bidirectional_dijkstra,3812,1277601207,412525200,4066.290000,True,6687,7.431723,True
bidirectional_dijkstra,3813,1731170986,2352440668,7234.712000,True,26780,31.852398,True
bidirectional_dijkstra,3814,2356335549,428208843,5625.062000,True,10994,11.738180,True
bidirectional_dijkstra,3815,314074571,1418798469,1675.456000,True,1621,1.545893,True
bidirectional_dijkstra,3816,5185083151,5849847828,3562.649000,True,3949,3.978810,True
bidirectional_dijkstra,3817,2414401915,1561603983,4372.293000,True,7723,8.515868,True
bidirectional_dijkstra,3818,3573222227,12383375487,8337.141000,True,27395,32.749508,True
bidirectional_dijkstra,3819,411014377,5051671040,5678.273000,True,15396,17.617505,True
bidirectional_dijkstra,3820,343646784,3098121126,2999.768000,True,2925,2.871609,True
bidirectional_dijkstra,3821,2641889359,2486315108,1983.035000,True,1459,1.396801,True
bidirectional_dijkstra,3822,11005952442,4567051364,6505.891000,True,13829,14.997688,True
bidirectional_dijkstra,3823,5305836806,4105927427,13839.982000,True,67897,88.304242,True
bidirectional_dijkstra,3824,8402558874,10909494150,3213.283000,True,5316,5.717115,True
bidirectional_dijkstra,3825,3092601795,1827037245,1988.349000,True,1024,0.955350,True
bidirectional_dijkstra,3826,1142608260,138244793,3028.792000,True,3879,3.888826,True
bidirectional_dijkstra,3828,1788785597,5849847839,2595.929000,True,2232,2.278650,True
bidirectional_dijkstra,3829,7134786666,4468690349,4268.139000,True,7363,7.695554,True
bidirectional_dijkstra,3830,9037638268,8372760171,1990.070000,True,1541,1.514381,True
bidirectional_dijkstra,3831,4612022407,6094372058,5413.414000,True,17357,19.935890,True
bidirectional_dijkstra,3832,10926636886,1148227917,8010.690000,True,26019,30.389701,True
bidirectional_dijkstra,3833,7892984337,3149005245,4961.070000,True,13713,15.197851,True
bidirectional_dijkstra,3834,5305637330,9393036692,3180.242000,True,3089,3.085155,True
bidirectional_dijkstra,3835,3573222227,4455723064,2512.834000,True,1962,2.134095,True
bidirectional_dijkstra,3836,10914847275,4473717352,2552.622000,True,3393,3.597702,True
bidirectional_dijkstra,3837,2356335549,111459764,2690.320000,True,2031,2.054569,True
bidirectional_dijkstra,3838,111506652,12435776715,10189.673000,True,26406,34.907702,True
bidirectional_dijkstra,3839,314074569,4356495990,4688.661000,True,11227,12.651159,True
bidirectional_dijkstra,3840,492795948,6381957249,3228.250000,True,6034,6.142525,True
bidirectional_dijkstra,3841,2413940878,6223715988,5327.369000,True,9664,10.415602,True
bidirectional_dijkstra,3842,11627301123,534476364,5182.294000,True,11820,13.522255,True
bidirectional_dijkstra,3843,129795309,1143316343,3867.595000,True,5953,6.363333,True
bidirectional_dijkstra,3844,4488753662,414956300,3158.268000,True,4334,4.315731,True
bidirectional_dijkstra,3845,3392710660,9291072845,31.368000,True,7,0.011631,True
bidirectional_dijkstra,3846,3694908966,5858623637,2476.512000,True,1846,1.646728,True
